-3.192000000000000000e+03,4.310000000000000000e+02,2.499000000000000000e+03
-3.193000000000000000e+03,4.390000000000000000e+02,2.474000000000000000e+03
-3.201000000000000000e+03,4.500000000000000000e+02,2.514000000000000000e+03
-3.220000000000000000e+03,4.410000000000000000e+02,2.495000000000000000e+03
-3.952000000000000000e+03,1.220000000000000000e+02,1.099000000000000000e+03
-3.934000000000000000e+03,1.120000000000000000e+02,1.095000000000000000e+03
-3.951000000000000000e+03,1.060000000000000000e+02,1.115000000000000000e+03
-3.941000000000000000e+03,1.190000000000000000e+02,1.109000000000000000e+03
-3.984000000000000000e+03,1.030000000000000000e+02,1.096000000000000000e+03
-3.943000000000000000e+03,1.120000000000000000e+02,1.142000000000000000e+03
-3.952000000000000000e+03,1.140000000000000000e+02,1.094000000000000000e+03
-3.958000000000000000e+03,1.480000000000000000e+02,1.123000000000000000e+03
-3.932000000000000000e+03,1.070000000000000000e+02,1.119000000000000000e+03
-3.995000000000000000e+03,1.030000000000000000e+02,1.119000000000000000e+03
-3.887000000000000000e+03,1.110000000000000000e+02,1.075000000000000000e+03
-2.517000000000000000e+03,-1.924000000000000000e+03,2.570000000000000000e+03
-2.544000000000000000e+03,-1.935000000000000000e+03,2.573000000000000000e+03
-2.576000000000000000e+03,-1.965000000000000000e+03,2.580000000000000000e+03
-2.554000000000000000e+03,-1.941000000000000000e+03,2.570000000000000000e+03
-2.550000000000000000e+03,-1.940000000000000000e+03,2.582000000000000000e+03
-2.529000000000000000e+03,-1.945000000000000000e+03,2.579000000000000000e+03
-2.542000000000000000e+03,-1.950000000000000000e+03,2.596000000000000000e+03
-2.557000000000000000e+03,-1.953000000000000000e+03,2.573000000000000000e+03
-2.544000000000000000e+03,-1.931000000000000000e+03,2.563000000000000000e+03
-2.554000000000000000e+03,-1.977000000000000000e+03,2.547000000000000000e+03
-2.554000000000000000e+03,-1.941000000000000000e+03,2.569000000000000000e+03
-1.554000000000000000e+03,-2.873000000000000000e+03,2.490000000000000000e+03
-1.574000000000000000e+03,-2.883000000000000000e+03,2.474000000000000000e+03
-1.584000000000000000e+03,-2.879000000000000000e+03,2.499000000000000000e+03
-1.569000000000000000e+03,-2.901000000000000000e+03,2.489000000000000000e+03
-1.557000000000000000e+03,-2.897000000000000000e+03,2.486000000000000000e+03
-1.577000000000000000e+03,-2.878000000000000000e+03,2.493000000000000000e+03
-1.560000000000000000e+03,-2.887000000000000000e+03,2.477000000000000000e+03
-1.552000000000000000e+03,-2.897000000000000000e+03,2.482000000000000000e+03
-1.583000000000000000e+03,-2.887000000000000000e+03,2.490000000000000000e+03
-1.535000000000000000e+03,-2.875000000000000000e+03,2.510000000000000000e+03
-1.577000000000000000e+03,-2.906000000000000000e+03,2.490000000000000000e+03
1.170000000000000000e+03,-2.738000000000000000e+03,2.805000000000000000e+03
1.198000000000000000e+03,-2.697000000000000000e+03,2.911000000000000000e+03
1.136000000000000000e+03,-2.656000000000000000e+03,2.845000000000000000e+03
1.108000000000000000e+03,-2.716000000000000000e+03,2.894000000000000000e+03
1.120000000000000000e+03,-2.705000000000000000e+03,2.940000000000000000e+03
1.170000000000000000e+03,-2.685000000000000000e+03,2.864000000000000000e+03
1.157000000000000000e+03,-2.739000000000000000e+03,2.865000000000000000e+03
1.181000000000000000e+03,-2.716000000000000000e+03,2.841000000000000000e+03
1.179000000000000000e+03,-2.697000000000000000e+03,2.827000000000000000e+03
1.175000000000000000e+03,-2.718000000000000000e+03,2.852000000000000000e+03
1.170000000000000000e+03,-2.709000000000000000e+03,2.834000000000000000e+03
3.057000000000000000e+03,-1.875000000000000000e+03,1.962000000000000000e+03
3.057000000000000000e+03,-1.855000000000000000e+03,1.959000000000000000e+03
3.062000000000000000e+03,-1.880000000000000000e+03,1.975000000000000000e+03
3.076000000000000000e+03,-1.858000000000000000e+03,1.957000000000000000e+03
3.070000000000000000e+03,-1.864000000000000000e+03,1.964000000000000000e+03
3.055000000000000000e+03,-1.853000000000000000e+03,1.945000000000000000e+03
3.077000000000000000e+03,-1.858000000000000000e+03,1.964000000000000000e+03
3.037000000000000000e+03,-1.875000000000000000e+03,1.993000000000000000e+03
3.076000000000000000e+03,-1.885000000000000000e+03,1.965000000000000000e+03
3.048000000000000000e+03,-1.852000000000000000e+03,1.986000000000000000e+03
3.064000000000000000e+03,-1.849000000000000000e+03,1.989000000000000000e+03
3.057000000000000000e+03,2.187000000000000000e+03,1.461000000000000000e+03
3.031000000000000000e+03,2.188000000000000000e+03,1.430000000000000000e+03
3.055000000000000000e+03,2.192000000000000000e+03,1.478000000000000000e+03
3.051000000000000000e+03,2.222000000000000000e+03,1.449000000000000000e+03
3.058000000000000000e+03,2.212000000000000000e+03,1.450000000000000000e+03
3.050000000000000000e+03,2.205000000000000000e+03,1.464000000000000000e+03
3.034000000000000000e+03,2.180000000000000000e+03,1.449000000000000000e+03
3.078000000000000000e+03,2.193000000000000000e+03,1.478000000000000000e+03
3.021000000000000000e+03,2.172000000000000000e+03,1.437000000000000000e+03
3.047000000000000000e+03,2.193000000000000000e+03,1.460000000000000000e+03
3.058000000000000000e+03,2.200000000000000000e+03,1.458000000000000000e+03
1.552000000000000000e+03,3.604000000000000000e+03,9.640000000000000000e+02
1.510000000000000000e+03,3.604000000000000000e+03,9.700000000000000000e+02
1.525000000000000000e+03,3.608000000000000000e+03,9.730000000000000000e+02
1.554000000000000000e+03,3.591000000000000000e+03,9.740000000000000000e+02
1.527000000000000000e+03,3.597000000000000000e+03,9.730000000000000000e+02
1.534000000000000000e+03,3.609000000000000000e+03,9.710000000000000000e+02
1.500000000000000000e+03,3.610000000000000000e+03,9.640000000000000000e+02
1.495000000000000000e+03,3.609000000000000000e+03,9.810000000000000000e+02
1.476000000000000000e+03,3.624000000000000000e+03,9.710000000000000000e+02
1.520000000000000000e+03,3.609000000000000000e+03,9.680000000000000000e+02
1.496000000000000000e+03,3.615000000000000000e+03,9.700000000000000000e+02
3.850000000000000000e+02,3.989000000000000000e+03,4.190000000000000000e+02
3.560000000000000000e+02,4.018000000000000000e+03,4.020000000000000000e+02
3.930000000000000000e+02,3.982000000000000000e+03,4.230000000000000000e+02
3.660000000000000000e+02,4.021000000000000000e+03,4.130000000000000000e+02
3.690000000000000000e+02,4.003000000000000000e+03,4.030000000000000000e+02
4.050000000000000000e+02,4.005000000000000000e+03,4.170000000000000000e+02
3.730000000000000000e+02,3.995000000000000000e+03,4.180000000000000000e+02
3.810000000000000000e+02,4.021000000000000000e+03,4.230000000000000000e+02
3.940000000000000000e+02,3.990000000000000000e+03,4.170000000000000000e+02
3.940000000000000000e+02,3.986000000000000000e+03,4.260000000000000000e+02
3.790000000000000000e+02,4.016000000000000000e+03,4.270000000000000000e+02
-1.818000000000000000e+03,3.614000000000000000e+03,1.830000000000000000e+02
-1.804000000000000000e+03,3.633000000000000000e+03,1.990000000000000000e+02
-1.799000000000000000e+03,3.617000000000000000e+03,2.050000000000000000e+02
-1.830000000000000000e+03,3.635000000000000000e+03,1.970000000000000000e+02
-1.826000000000000000e+03,3.616000000000000000e+03,2.220000000000000000e+02
-1.818000000000000000e+03,3.618000000000000000e+03,1.920000000000000000e+02
-1.805000000000000000e+03,3.633000000000000000e+03,1.710000000000000000e+02
-1.848000000000000000e+03,3.631000000000000000e+03,2.070000000000000000e+02
-1.824000000000000000e+03,3.626000000000000000e+03,1.940000000000000000e+02
-1.845000000000000000e+03,3.626000000000000000e+03,2.080000000000000000e+02
-1.832000000000000000e+03,3.637000000000000000e+03,2.080000000000000000e+02
-3.514000000000000000e+03,2.003000000000000000e+03,5.330000000000000000e+02
-3.521000000000000000e+03,2.012000000000000000e+03,5.250000000000000000e+02
-3.517000000000000000e+03,2.004000000000000000e+03,5.270000000000000000e+02
-3.513000000000000000e+03,2.020000000000000000e+03,5.430000000000000000e+02
-3.472000000000000000e+03,2.004000000000000000e+03,5.180000000000000000e+02
-3.515000000000000000e+03,2.016000000000000000e+03,4.990000000000000000e+02
-3.495000000000000000e+03,2.012000000000000000e+03,5.270000000000000000e+02
-3.533000000000000000e+03,2.023000000000000000e+03,5.360000000000000000e+02
-3.499000000000000000e+03,2.012000000000000000e+03,5.150000000000000000e+02
-3.510000000000000000e+03,1.990000000000000000e+03,5.320000000000000000e+02
-3.496000000000000000e+03,2.023000000000000000e+03,5.280000000000000000e+02
-3.320000000000000000e+03,2.130000000000000000e+03,-1.124000000000000000e+03
-3.355000000000000000e+03,2.134000000000000000e+03,-1.114000000000000000e+03
-3.320000000000000000e+03,2.109000000000000000e+03,-1.103000000000000000e+03
-3.351000000000000000e+03,2.130000000000000000e+03,-1.122000000000000000e+03
-3.309000000000000000e+03,2.147000000000000000e+03,-1.127000000000000000e+03
-3.351000000000000000e+03,2.124000000000000000e+03,-1.093000000000000000e+03
-3.321000000000000000e+03,2.128000000000000000e+03,-1.108000000000000000e+03
-3.327000000000000000e+03,2.149000000000000000e+03,-1.115000000000000000e+03
-3.346000000000000000e+03,2.131000000000000000e+03,-1.118000000000000000e+03
-3.345000000000000000e+03,2.132000000000000000e+03,-1.117000000000000000e+03
-3.336000000000000000e+03,2.147000000000000000e+03,-1.113000000000000000e+03
-3.614000000000000000e+03,5.000000000000000000e+02,1.822000000000000000e+03
-3.611000000000000000e+03,4.870000000000000000e+02,1.828000000000000000e+03
-3.593000000000000000e+03,5.060000000000000000e+02,1.826000000000000000e+03
-3.640000000000000000e+03,5.080000000000000000e+02,1.819000000000000000e+03
-3.623000000000000000e+03,5.180000000000000000e+02,1.817000000000000000e+03
-3.657000000000000000e+03,5.270000000000000000e+02,1.816000000000000000e+03
-3.616000000000000000e+03,5.030000000000000000e+02,1.809000000000000000e+03
-3.639000000000000000e+03,5.040000000000000000e+02,1.832000000000000000e+03
-3.641000000000000000e+03,4.940000000000000000e+02,1.809000000000000000e+03
-3.630000000000000000e+03,4.880000000000000000e+02,1.807000000000000000e+03
-3.617000000000000000e+03,4.880000000000000000e+02,1.791000000000000000e+03
-4.066000000000000000e+03,-6.000000000000000000e+01,5.270000000000000000e+02
-4.066000000000000000e+03,-6.700000000000000000e+01,5.570000000000000000e+02
-4.079000000000000000e+03,-9.100000000000000000e+01,5.520000000000000000e+02
-4.068000000000000000e+03,-8.000000000000000000e+01,5.570000000000000000e+02
-4.058000000000000000e+03,-6.800000000000000000e+01,5.300000000000000000e+02
-4.074000000000000000e+03,-6.900000000000000000e+01,5.400000000000000000e+02
-4.078000000000000000e+03,-8.100000000000000000e+01,5.390000000000000000e+02
-4.108000000000000000e+03,-6.400000000000000000e+01,5.540000000000000000e+02
-4.078000000000000000e+03,-6.000000000000000000e+01,5.470000000000000000e+02
-4.090000000000000000e+03,-4.900000000000000000e+01,5.470000000000000000e+02
-4.065000000000000000e+03,-4.700000000000000000e+01,5.480000000000000000e+02
-3.998000000000000000e+03,-9.720000000000000000e+02,-8.500000000000000000e+01
-4.026000000000000000e+03,-9.730000000000000000e+02,-9.700000000000000000e+01
-4.017000000000000000e+03,-9.710000000000000000e+02,-5.800000000000000000e+01
-4.005000000000000000e+03,-9.690000000000000000e+02,-8.900000000000000000e+01
-4.035000000000000000e+03,-9.260000000000000000e+02,-8.200000000000000000e+01
-4.021000000000000000e+03,-9.490000000000000000e+02,-9.400000000000000000e+01
-4.036000000000000000e+03,-9.660000000000000000e+02,-8.600000000000000000e+01
-4.020000000000000000e+03,-9.740000000000000000e+02,-8.400000000000000000e+01
-4.027000000000000000e+03,-9.770000000000000000e+02,-8.600000000000000000e+01
-4.034000000000000000e+03,-9.660000000000000000e+02,-9.500000000000000000e+01
-4.014000000000000000e+03,-9.740000000000000000e+02,-7.600000000000000000e+01
-3.306000000000000000e+03,-2.308000000000000000e+03,8.850000000000000000e+02
-3.318000000000000000e+03,-2.267000000000000000e+03,8.880000000000000000e+02
-3.311000000000000000e+03,-2.287000000000000000e+03,9.030000000000000000e+02
-3.320000000000000000e+03,-2.270000000000000000e+03,8.800000000000000000e+02
-3.320000000000000000e+03,-2.270000000000000000e+03,9.050000000000000000e+02
-3.311000000000000000e+03,-2.298000000000000000e+03,9.070000000000000000e+02
-3.317000000000000000e+03,-2.284000000000000000e+03,9.000000000000000000e+02
-3.284000000000000000e+03,-2.296000000000000000e+03,8.890000000000000000e+02
-3.333000000000000000e+03,-2.303000000000000000e+03,8.980000000000000000e+02
-3.330000000000000000e+03,-2.282000000000000000e+03,9.080000000000000000e+02
-3.324000000000000000e+03,-2.292000000000000000e+03,8.860000000000000000e+02
-2.638000000000000000e+03,-2.902000000000000000e+03,1.347000000000000000e+03
-2.644000000000000000e+03,-2.860000000000000000e+03,1.353000000000000000e+03
-2.630000000000000000e+03,-2.906000000000000000e+03,1.346000000000000000e+03
-2.604000000000000000e+03,-2.890000000000000000e+03,1.320000000000000000e+03
-2.664000000000000000e+03,-2.878000000000000000e+03,1.366000000000000000e+03
-2.630000000000000000e+03,-2.913000000000000000e+03,1.363000000000000000e+03
-2.645000000000000000e+03,-2.863000000000000000e+03,1.350000000000000000e+03
-2.633000000000000000e+03,-2.889000000000000000e+03,1.375000000000000000e+03
-2.638000000000000000e+03,-2.894000000000000000e+03,1.344000000000000000e+03
-2.613000000000000000e+03,-2.884000000000000000e+03,1.339000000000000000e+03
-2.635000000000000000e+03,-2.885000000000000000e+03,1.348000000000000000e+03
-1.326000000000000000e+03,-2.700000000000000000e+03,2.812000000000000000e+03
-1.315000000000000000e+03,-2.721000000000000000e+03,2.771000000000000000e+03
-1.355000000000000000e+03,-2.727000000000000000e+03,2.776000000000000000e+03
-1.368000000000000000e+03,-2.716000000000000000e+03,2.776000000000000000e+03
-1.329000000000000000e+03,-2.717000000000000000e+03,2.788000000000000000e+03
-1.333000000000000000e+03,-2.713000000000000000e+03,2.759000000000000000e+03
-1.343000000000000000e+03,-2.727000000000000000e+03,2.785000000000000000e+03
-1.327000000000000000e+03,-2.715000000000000000e+03,2.765000000000000000e+03
-1.365000000000000000e+03,-2.728000000000000000e+03,2.788000000000000000e+03
-1.351000000000000000e+03,-2.734000000000000000e+03,2.760000000000000000e+03
-1.341000000000000000e+03,-2.735000000000000000e+03,2.768000000000000000e+03
4.600000000000000000e+02,-1.847000000000000000e+03,3.617000000000000000e+03
4.690000000000000000e+02,-1.850000000000000000e+03,3.622000000000000000e+03
4.790000000000000000e+02,-1.846000000000000000e+03,3.610000000000000000e+03
4.940000000000000000e+02,-1.833000000000000000e+03,3.644000000000000000e+03
4.650000000000000000e+02,-1.860000000000000000e+03,3.647000000000000000e+03
4.660000000000000000e+02,-1.833000000000000000e+03,3.633000000000000000e+03
4.560000000000000000e+02,-1.842000000000000000e+03,3.634000000000000000e+03
4.780000000000000000e+02,-1.835000000000000000e+03,3.624000000000000000e+03
4.840000000000000000e+02,-1.840000000000000000e+03,3.620000000000000000e+03
4.650000000000000000e+02,-1.876000000000000000e+03,3.649000000000000000e+03
4.620000000000000000e+02,-1.819000000000000000e+03,3.629000000000000000e+03
1.031000000000000000e+03,-5.500000000000000000e+02,3.921000000000000000e+03
1.021000000000000000e+03,-5.500000000000000000e+02,3.894000000000000000e+03
1.011000000000000000e+03,-5.570000000000000000e+02,3.902000000000000000e+03
1.008000000000000000e+03,-5.610000000000000000e+02,3.928000000000000000e+03
1.023000000000000000e+03,-5.320000000000000000e+02,3.903000000000000000e+03
1.040000000000000000e+03,-5.320000000000000000e+02,3.911000000000000000e+03
1.032000000000000000e+03,-5.550000000000000000e+02,3.883000000000000000e+03
1.026000000000000000e+03,-5.640000000000000000e+02,3.895000000000000000e+03
1.028000000000000000e+03,-5.310000000000000000e+02,3.888000000000000000e+03
1.030000000000000000e+03,-5.660000000000000000e+02,3.910000000000000000e+03
1.015000000000000000e+03,-5.240000000000000000e+02,3.884000000000000000e+03
1.775000000000000000e+03,1.443000000000000000e+03,3.344000000000000000e+03
1.778000000000000000e+03,1.425000000000000000e+03,3.317000000000000000e+03
1.753000000000000000e+03,1.420000000000000000e+03,3.344000000000000000e+03
1.790000000000000000e+03,1.442000000000000000e+03,3.339000000000000000e+03
1.757000000000000000e+03,1.431000000000000000e+03,3.361000000000000000e+03
1.760000000000000000e+03,1.426000000000000000e+03,3.339000000000000000e+03
1.760000000000000000e+03,1.418000000000000000e+03,3.348000000000000000e+03
1.791000000000000000e+03,1.427000000000000000e+03,3.317000000000000000e+03
1.779000000000000000e+03,1.404000000000000000e+03,3.349000000000000000e+03
1.796000000000000000e+03,1.437000000000000000e+03,3.343000000000000000e+03
1.772000000000000000e+03,1.441000000000000000e+03,3.363000000000000000e+03
-1.537000000000000000e+03,-6.500000000000000000e+01,3.802000000000000000e+03
-1.500000000000000000e+03,-4.000000000000000000e+01,3.770000000000000000e+03
-1.542000000000000000e+03,-6.300000000000000000e+01,3.792000000000000000e+03
-1.507000000000000000e+03,-3.500000000000000000e+01,3.774000000000000000e+03
-1.524000000000000000e+03,-4.600000000000000000e+01,3.800000000000000000e+03
-1.541000000000000000e+03,-5.500000000000000000e+01,3.767000000000000000e+03
-1.521000000000000000e+03,-4.900000000000000000e+01,3.783000000000000000e+03
-1.541000000000000000e+03,-5.500000000000000000e+01,3.776000000000000000e+03
-1.550000000000000000e+03,-6.800000000000000000e+01,3.776000000000000000e+03
-1.541000000000000000e+03,-8.000000000000000000e+01,3.781000000000000000e+03
-1.526000000000000000e+03,-2.200000000000000000e+01,3.785000000000000000e+03
-3.645000000000000000e+03,-4.170000000000000000e+02,1.862000000000000000e+03
-3.625000000000000000e+03,-4.410000000000000000e+02,1.883000000000000000e+03
-3.633000000000000000e+03,-4.000000000000000000e+02,1.900000000000000000e+03
-3.606000000000000000e+03,-4.520000000000000000e+02,1.892000000000000000e+03
-3.625000000000000000e+03,-4.430000000000000000e+02,1.842000000000000000e+03
-3.647000000000000000e+03,-4.300000000000000000e+02,1.874000000000000000e+03
-3.622000000000000000e+03,-4.210000000000000000e+02,1.866000000000000000e+03
-3.614000000000000000e+03,-4.200000000000000000e+02,1.890000000000000000e+03
-3.627000000000000000e+03,-4.440000000000000000e+02,1.866000000000000000e+03
-3.627000000000000000e+03,-4.270000000000000000e+02,1.877000000000000000e+03
-3.620000000000000000e+03,-4.310000000000000000e+02,1.878000000000000000e+03
-4.048000000000000000e+03,-6.390000000000000000e+02,-4.110000000000000000e+02
-4.074000000000000000e+03,-6.230000000000000000e+02,-4.150000000000000000e+02
-4.050000000000000000e+03,-6.320000000000000000e+02,-4.260000000000000000e+02
-4.081000000000000000e+03,-6.280000000000000000e+02,-4.100000000000000000e+02
-4.080000000000000000e+03,-6.380000000000000000e+02,-4.070000000000000000e+02
-4.073000000000000000e+03,-6.370000000000000000e+02,-4.330000000000000000e+02
-4.113000000000000000e+03,-6.200000000000000000e+02,-4.170000000000000000e+02
-4.074000000000000000e+03,-6.350000000000000000e+02,-4.350000000000000000e+02
-4.072000000000000000e+03,-6.400000000000000000e+02,-4.250000000000000000e+02
-4.064000000000000000e+03,-6.260000000000000000e+02,-4.060000000000000000e+02
-4.063000000000000000e+03,-6.500000000000000000e+02,-4.070000000000000000e+02
-1.029000000000000000e+03,3.000000000000000000e+01,-4.080000000000000000e+03
-1.043000000000000000e+03,2.000000000000000000e+00,-4.080000000000000000e+03
-1.036000000000000000e+03,1.100000000000000000e+01,-4.079000000000000000e+03
-1.004000000000000000e+03,1.600000000000000000e+01,-4.082000000000000000e+03
-1.016000000000000000e+03,1.500000000000000000e+01,-4.078000000000000000e+03
-1.027000000000000000e+03,2.700000000000000000e+01,-4.089000000000000000e+03
-1.021000000000000000e+03,1.000000000000000000e+01,-4.097000000000000000e+03
-1.046000000000000000e+03,1.100000000000000000e+01,-4.063000000000000000e+03
-1.017000000000000000e+03,1.800000000000000000e+01,-4.078000000000000000e+03
-1.035000000000000000e+03,2.400000000000000000e+01,-4.064000000000000000e+03
-1.009000000000000000e+03,2.100000000000000000e+01,-4.082000000000000000e+03
3.576000000000000000e+03,5.260000000000000000e+02,-1.941000000000000000e+03
3.580000000000000000e+03,5.290000000000000000e+02,-1.937000000000000000e+03
3.586000000000000000e+03,5.410000000000000000e+02,-1.946000000000000000e+03
3.555000000000000000e+03,5.520000000000000000e+02,-1.949000000000000000e+03
3.588000000000000000e+03,5.110000000000000000e+02,-1.952000000000000000e+03
3.558000000000000000e+03,5.140000000000000000e+02,-1.952000000000000000e+03
3.612000000000000000e+03,5.350000000000000000e+02,-1.969000000000000000e+03
3.592000000000000000e+03,5.350000000000000000e+02,-1.941000000000000000e+03
3.583000000000000000e+03,5.360000000000000000e+02,-1.928000000000000000e+03
3.570000000000000000e+03,5.340000000000000000e+02,-1.974000000000000000e+03
3.582000000000000000e+03,5.490000000000000000e+02,-1.925000000000000000e+03
3.254000000000000000e+03,2.133000000000000000e+03,-1.222000000000000000e+03
3.253000000000000000e+03,2.147000000000000000e+03,-1.209000000000000000e+03
3.255000000000000000e+03,2.162000000000000000e+03,-1.205000000000000000e+03
3.256000000000000000e+03,2.139000000000000000e+03,-1.191000000000000000e+03
3.248000000000000000e+03,2.134000000000000000e+03,-1.196000000000000000e+03
3.235000000000000000e+03,2.153000000000000000e+03,-1.205000000000000000e+03
3.246000000000000000e+03,2.145000000000000000e+03,-1.200000000000000000e+03
3.258000000000000000e+03,2.149000000000000000e+03,-1.213000000000000000e+03
3.232000000000000000e+03,2.162000000000000000e+03,-1.183000000000000000e+03
3.251000000000000000e+03,2.152000000000000000e+03,-1.191000000000000000e+03
3.257000000000000000e+03,2.165000000000000000e+03,-1.170000000000000000e+03
1.575000000000000000e+03,3.495000000000000000e+03,1.297000000000000000e+03
1.566000000000000000e+03,3.491000000000000000e+03,1.302000000000000000e+03
1.575000000000000000e+03,3.495000000000000000e+03,1.315000000000000000e+03
1.567000000000000000e+03,3.483000000000000000e+03,1.296000000000000000e+03
1.576000000000000000e+03,3.462000000000000000e+03,1.318000000000000000e+03
1.581000000000000000e+03,3.472000000000000000e+03,1.287000000000000000e+03
1.547000000000000000e+03,3.461000000000000000e+03,1.305000000000000000e+03
1.532000000000000000e+03,3.473000000000000000e+03,1.303000000000000000e+03
1.524000000000000000e+03,3.460000000000000000e+03,1.332000000000000000e+03
1.517000000000000000e+03,3.481000000000000000e+03,1.309000000000000000e+03
1.539000000000000000e+03,3.487000000000000000e+03,1.321000000000000000e+03
1.170000000000000000e+03,2.399000000000000000e+03,3.023000000000000000e+03
1.160000000000000000e+03,2.404000000000000000e+03,3.028000000000000000e+03
1.142000000000000000e+03,2.390000000000000000e+03,3.043000000000000000e+03
1.162000000000000000e+03,2.389000000000000000e+03,3.069000000000000000e+03
1.166000000000000000e+03,2.405000000000000000e+03,3.042000000000000000e+03
1.168000000000000000e+03,2.366000000000000000e+03,3.046000000000000000e+03
1.161000000000000000e+03,2.400000000000000000e+03,3.050000000000000000e+03
1.149000000000000000e+03,2.383000000000000000e+03,3.032000000000000000e+03
1.162000000000000000e+03,2.381000000000000000e+03,3.047000000000000000e+03
1.155000000000000000e+03,2.369000000000000000e+03,3.046000000000000000e+03
1.164000000000000000e+03,2.406000000000000000e+03,3.040000000000000000e+03
-8.720000000000000000e+02,1.289000000000000000e+03,3.727000000000000000e+03
-8.690000000000000000e+02,1.302000000000000000e+03,3.737000000000000000e+03
-8.600000000000000000e+02,1.307000000000000000e+03,3.736000000000000000e+03
-8.580000000000000000e+02,1.320000000000000000e+03,3.730000000000000000e+03
-8.950000000000000000e+02,1.298000000000000000e+03,3.757000000000000000e+03
-8.960000000000000000e+02,1.295000000000000000e+03,3.761000000000000000e+03
-8.710000000000000000e+02,1.306000000000000000e+03,3.733000000000000000e+03
-8.870000000000000000e+02,1.289000000000000000e+03,3.748000000000000000e+03
-8.720000000000000000e+02,1.306000000000000000e+03,3.749000000000000000e+03
-8.990000000000000000e+02,1.297000000000000000e+03,3.732000000000000000e+03
-8.660000000000000000e+02,1.321000000000000000e+03,3.742000000000000000e+03
-3.980000000000000000e+02,-1.130000000000000000e+02,4.058000000000000000e+03
-4.070000000000000000e+02,-1.470000000000000000e+02,4.057000000000000000e+03
-4.250000000000000000e+02,-1.370000000000000000e+02,4.069000000000000000e+03
-4.350000000000000000e+02,-1.480000000000000000e+02,4.069000000000000000e+03
-4.270000000000000000e+02,-1.270000000000000000e+02,4.048000000000000000e+03
-4.090000000000000000e+02,-1.270000000000000000e+02,4.058000000000000000e+03
-4.170000000000000000e+02,-1.410000000000000000e+02,4.064000000000000000e+03
-4.260000000000000000e+02,-1.530000000000000000e+02,4.029000000000000000e+03
-4.320000000000000000e+02,-1.450000000000000000e+02,4.047000000000000000e+03
-4.470000000000000000e+02,-1.240000000000000000e+02,4.058000000000000000e+03
-4.150000000000000000e+02,-1.510000000000000000e+02,4.058000000000000000e+03
-2.990000000000000000e+02,-1.805000000000000000e+03,3.676000000000000000e+03
-3.100000000000000000e+02,-1.805000000000000000e+03,3.644000000000000000e+03
-3.130000000000000000e+02,-1.789000000000000000e+03,3.675000000000000000e+03
-3.130000000000000000e+02,-1.812000000000000000e+03,3.655000000000000000e+03
-3.290000000000000000e+02,-1.819000000000000000e+03,3.668000000000000000e+03
-3.390000000000000000e+02,-1.819000000000000000e+03,3.653000000000000000e+03
-3.360000000000000000e+02,-1.796000000000000000e+03,3.690000000000000000e+03
-3.260000000000000000e+02,-1.813000000000000000e+03,3.668000000000000000e+03
-3.310000000000000000e+02,-1.799000000000000000e+03,3.666000000000000000e+03
-3.080000000000000000e+02,-1.790000000000000000e+03,3.680000000000000000e+03
-3.150000000000000000e+02,-1.819000000000000000e+03,3.679000000000000000e+03
1.980000000000000000e+03,-1.213000000000000000e+03,3.356000000000000000e+03
